,0
2021-08-26,22874.98559999995
2021-08-27,16553.685399999984
2021-08-30,23016.924099999767
2021-08-31,24439.292099999806
2021-09-01,8464.861399999962
2021-09-02,-4195.349800000379
2021-09-03,13857.002199999979
2021-09-06,-130.20440000014742
2021-09-07,-281.37060000001867
2021-09-08,31394.908100000037
2021-09-09,-3592.567200000004
2021-09-10,6051.34930000005
2021-09-13,22955.15010000006
2021-09-14,7218.753599999945
2021-09-15,26545.202199999934
2021-09-16,7841.368300000132
2021-09-17,14711.007399999884
2021-09-20,19421.411199999977
2021-09-21,18380.363099999966
2021-09-22,13231.941899999585
2021-09-23,27532.2155999999
2021-09-24,7156.745699999535
2021-09-27,20366.853699999963
2021-09-28,14035.43070000004
2021-09-29,20259.21759999964
2021-09-30,14618.752200000003
2021-10-01,10560.05140000004
2021-10-04,681.6919000000273
2021-10-05,6395.2598999999755
2021-10-06,-1992.7981000000377
2021-10-07,37723.65319999998
2021-10-08,7501.912699999939
2021-10-11,38286.027700000086
2021-10-12,705.6476999998833
2021-10-13,23252.473900000103
2021-10-14,6888.016099999796
2021-10-15,4751.623700000097
2021-10-18,2385.413399999766
2021-10-19,2022.4313999999636
2021-10-20,9428.810900000015
2021-10-21,8575.759799999922
2021-10-22,4546.661900000059
2021-10-25,7682.446999999991
2021-10-26,712.7958000000418
2021-10-27,1610.7528999998253
2021-10-28,7118.651000000001
2021-10-29,-4785.042000000185
2021-11-01,-4203.467200000049
2021-11-02,323.3385999999173
2021-11-03,8387.752599999825
2021-11-04,-6199.029300000164
2021-11-05,-6447.935500000045
2021-11-08,11892.568200000103
2021-11-09,19692.80659999996
2021-11-10,4537.014899999971
2021-11-11,7370.857699999931
2021-11-12,30319.493599999867
2021-11-15,1433.9251999998705
2021-11-16,30656.71920000007
2021-11-17,-4086.406200000045
2021-11-18,14894.872500000061
2021-11-19,19047.38659999996
2021-11-22,25885.04599999991
2021-11-23,7133.0167999999885
2021-11-24,9789.798999999988
2021-11-25,49257.90870000021
2021-11-26,3054.6837000000683
2021-11-29,3490.717099999964
2021-11-30,-183.37490000001083
2021-12-01,524.2400000000243
2021-12-02,13670.15109999998
2021-12-03,6342.395000000016
2021-12-06,183.1321000001525
2021-12-07,13997.66249999994
2021-12-08,17418.283300000097
2021-12-09,30668.47079999993
2021-12-10,-3388.636600000065
2021-12-13,4214.253999999947
2021-12-14,6429.572200000025
2021-12-15,7916.480400000177
2021-12-16,19689.24919999994
2021-12-17,14098.157299999995
2021-12-20,8755.199999999983
2021-12-21,-5831.207499999969
2021-12-22,4528.068099999861
2021-12-23,3464.4436000000705
2021-12-24,27032.264999999927
2021-12-27,20130.981700000022
2021-12-28,-5842.325699999859
2021-12-29,14018.29220000002
2021-12-30,12820.49069999998
2021-12-31,5427.411800000005
2022-01-03,17062.196600000083
2022-01-04,3443.408599999976
2022-01-05,-4849.697599999951
2022-01-06,-2183.120699999994
2022-01-07,12636.049300000099
2022-01-10,2037.4218000000076
2022-01-11,2589.0875000000924
2022-01-12,21047.769700000095
2022-01-13,-5999.266599999958
2022-01-14,10003.961200000049
2022-01-17,2936.664300000003
2022-01-18,9874.333600000044
2022-01-19,11586.36660000005
2022-01-20,-1777.5748999999605
2022-01-21,-3154.421600000058
2022-01-24,10807.659199999995
2022-01-25,-2085.561899999751
2022-01-26,14207.79490000007
2022-01-27,14329.892500000016
2022-01-28,10074.607000000015
2022-01-31,-7136.485500000001
2022-02-01,-0.0038000000672582246
2022-02-02,15345.089000000105
2022-02-03,-2618.4323000000577
2022-02-04,13170.42010000003
2022-02-07,-4618.20130000009
2022-02-08,-3999.853199999884
2022-02-09,3716.87910000012
2022-02-10,14383.228499999926
2022-02-11,1069.110899999997
2022-02-14,7394.5645999999815
2022-02-15,-1223.1920999999347
2022-02-16,2606.9670000000315
2022-02-17,8934.215300000023
2022-02-18,9826.720099999977
2022-02-21,-3427.753600000027
2022-02-22,-5351.359999999924
2022-02-23,-173.9891999999869
2022-02-24,32173.554299999985
2022-02-25,-776.4226999999503
2022-02-28,13863.847600000074
2022-03-01,-5597.000899999943
2022-03-02,3278.420299999967
2022-03-03,1961.8204000000603
2022-03-04,-2419.5299999999356
2022-03-07,1159.989100000013
2022-03-08,-5845.073999999919
2022-03-09,-6372.077599999937
2022-03-10,10800.000800000023
2022-03-11,18706.34650000001
2022-03-14,6538.579299999982
2022-03-15,-1880.149599999992
2022-03-16,6014.266400000001
2022-03-17,6973.792200000031
2022-03-18,-4688.322399999973
2022-03-21,1522.4618000000792
2022-03-22,2083.7023000000013
2022-03-23,41934.88620000008
2022-03-24,1786.7212000001466
2022-03-25,1602.8705999999975
2022-03-28,-6815.842900000049
2022-03-29,4967.156599999988
2022-03-30,-2310.824500000034
2022-03-31,34138.71770000002
2022-04-01,-395.16359999993904
2022-04-04,16706.068900000195
2022-04-05,-2617.4122999999745
2022-04-06,2008.0108000000525
2022-04-07,18747.91079999999
2022-04-08,15253.924300000033
2022-04-11,-2222.2839999999496
2022-04-12,5624.853000000023
2022-04-13,-5783.116399999969
2022-04-14,-2550.571199999958
2022-04-15,18008.91420000002
2022-04-18,-4667.378000000029
2022-04-19,-164.5599999999929
2022-04-20,859.4603999999999
2022-04-21,8462.92459999999
2022-04-22,5152.155199999994
2022-04-25,3442.9758000000184
2022-04-26,10684.130800000079
2022-04-27,8211.580400000003
2022-04-28,6388.453700000052
2022-04-29,11973.987600000066
2022-05-02,9055.636300000013
2022-05-03,-116.42569999992543
2022-05-04,-4264.635199999967
2022-05-05,-2737.21080000003
2022-05-06,-3953.648999999984
2022-05-09,9683.39979999999
2022-05-10,3500.45700000002
2022-05-11,7818.679000000018
2022-05-12,-2535.1454999998796
2022-05-13,-1902.1346000000585
2022-05-16,8139.802200000109
2022-05-17,22897.108000000026
2022-05-18,20583.94390000002
2022-05-19,7712.029900000077
2022-05-20,4280.155899999997
2022-05-23,-451.7249999999892
2022-05-24,9308.423600000022
2022-05-25,11824.812899999986
2022-05-26,-4321.8512999999875
2022-05-27,2121.2177999999994
2022-05-30,10780.616500000033
2022-05-31,4246.996700000085
2022-06-01,10726.845000000007
2022-06-02,-4721.686600000009
2022-06-03,25918.192100000022
2022-06-06,14181.267799999981
2022-06-07,-2373.161199999943
2022-06-08,285.01369999999804
2022-06-09,6193.754500000043
2022-06-10,610.3027000000662
2022-06-13,-296.23769999993294
2022-06-14,19091.52679999997
2022-06-15,-3857.454900000037
2022-06-16,10852.506200000014
2022-06-17,-143.8570999999141
2022-06-20,5692.741400000006
2022-06-21,-3156.827799999967
2022-06-22,-3004.594899999872
2022-06-23,27769.256200000007
2022-06-24,11542.143500000058
2022-06-27,13278.733500000078
2022-06-28,2526.3356000000013
2022-06-29,-2010.285900000021
2022-06-30,-760.4886000000406
2022-07-01,18169.09770000003
2022-07-05,17446.104300000035
2022-07-06,5200.394800000003
2022-07-07,21471.704299999947
2022-07-08,-4194.194800000012
2022-07-11,4749.511700000042
2022-07-12,29461.881100000006
2022-07-13,-1864.579400000035
2022-07-14,1461.6875000000152
2022-07-15,3835.0332000000108
2022-07-18,-1561.5084999999629
2022-07-19,-5012.793899999978
2022-07-20,1866.5939000000485
2022-07-21,-5848.233999999983
2022-07-22,17906.63420000016
2022-07-25,-3264.3932999999906
2022-07-26,642.0915000000024
2022-07-27,8592.682199999992
2022-07-28,4150.166600000005
2022-07-29,3685.198400000031
2022-08-01,33297.95720000007
2022-08-02,22834.926600000093
2022-08-03,20800.871100000124
2022-08-04,-3568.768199999905
2022-08-05,2137.0588000000907
2022-08-08,2857.3424999999725
2022-08-09,1674.9955000000032
2022-08-10,25424.678500000024
2022-08-11,24297.24599999998
2022-08-12,506.034000000019
2022-08-15,14368.090799999994
2022-08-16,-3214.912499999985
2022-08-17,3476.629899999977
2022-08-18,14800.118799999966
2022-08-19,4305.74120000004
2022-08-22,7164.120400000031
2022-08-23,8615.056899999969
2022-08-24,-4165.26329999999
2022-08-25,14256.839000000007
2022-08-26,-3350.6877000000395
2022-08-29,-3300.2594000000036
2022-08-30,7253.9573000000555
2022-08-31,14185.563099999963
2022-09-01,22076.917300000045
2022-09-02,5718.429100000023
2022-09-05,11815.471599999979
2022-09-06,22361.645700000012
2022-09-07,7580.594800000019
2022-09-08,19089.020999999993
2022-09-09,11919.53729999997
2022-09-12,2502.855900000078
2022-09-13,8285.176100000035
2022-09-14,190.85650000007797
2022-09-15,9288.007000000176
2022-09-16,14039.776999999982
2022-09-19,-1673.7920000000445
2022-09-20,7095.858400000013
2022-09-21,-5999.234499999987
2022-09-22,3638.58870000003
2022-09-23,-1887.5133000000155
2022-09-26,-644.087700000066
2022-09-27,-2880.603899999982
2022-09-28,36832.199500000046
2022-09-29,-6025.087200000006
2022-09-30,-227.77729999997166
2022-10-03,11873.06770000001
2022-10-04,17283.19240000005
2022-10-05,7336.600100000038
2022-10-06,20713.62819999998
2022-10-07,8457.90250000001
2022-10-10,560.2408000000204
2022-10-11,20657.546999999966
2022-10-12,1927.574600000023
2022-10-13,12315.476399999974
2022-10-14,-131.23379999990163
2022-10-17,-2284.5910999999596
2022-10-18,1047.508900000025
2022-10-19,16242.86110000006
2022-10-20,9964.614699999982
2022-10-21,-3651.4689000000244
2022-10-24,8426.159300000016
2022-10-25,3434.2449000000433
2022-10-26,-2044.2098999999955
2022-10-27,7158.845400000042
2022-10-28,-1760.871700000021
2022-10-31,26429.69820000004
2022-11-01,2381.560200000008
2022-11-02,-2681.6325000000265
2022-11-03,-2476.858399999919
2022-11-04,4282.73799999998
2022-11-07,19384.49469999999
2022-11-08,9925.091499999991
2022-11-09,6356.600800000019
2022-11-10,-4263.334100000034
2022-11-11,1798.9670000000515
2022-11-14,19399.429899999996
2022-11-15,13284.798100000044
2022-11-16,14018.005200000052
2022-11-17,11180.626600000018
2022-11-18,8496.20490000003
2022-11-21,2909.1947999999493
2022-11-22,-1488.9725999999819
2022-11-23,12533.75110000006
2022-11-24,16544.053000000058
2022-11-25,-186.25749999996333
2022-11-28,9977.603100000093
2022-11-29,2716.445599999948
2022-11-30,2180.416000000005
2022-12-01,15132.747799999945
2022-12-02,22891.169100000006
2022-12-05,-2061.9821000000293
2022-12-06,-2780.3968999999506
2022-12-07,14206.633100000065
2022-12-08,4425.231200000023
2022-12-09,6912.256099999964
2022-12-12,7143.469899999993
2022-12-13,-1873.7741999999766
2022-12-14,-629.6841999999469
2022-12-15,433.9861000000067
2022-12-16,-3535.9009999999853
2022-12-19,3075.807600000029
2022-12-20,7992.744900000012
2022-12-21,-605.7966999999501
2022-12-22,5291.157400000004
2022-12-23,1961.5128000000027
2022-12-26,7861.034899999998
2022-12-27,-1639.7231999999783
2022-12-28,3731.5434999999347
2022-12-29,12193.879000000012
2022-12-30,-1040.8567999999989
2023-01-02,6115.5055
2023-01-03,16163.796400000005
2023-01-04,19358.00730000002
2023-01-05,18890.024600000004
2023-01-06,3157.4810000001003
2023-01-09,-6919.2909999999265
2023-01-10,9134.048600000024
2023-01-11,3794.872900000046
2023-01-12,10409.981400000095
2023-01-13,6137.818800000038
2023-01-16,11889.30099999997
2023-01-17,8555.712600000015
2023-01-18,505.5950999999625
2023-01-19,10994.112199999921
2023-01-20,5298.750000000075
2023-01-23,1514.8512000000437
2023-01-24,31269.994200000023
2023-01-25,1492.9042000000036
2023-01-26,29558.53279999995
2023-01-27,3800.6035000000193
2023-01-30,2880.3027000000393
2023-01-31,6134.325399999942
2023-02-01,-3349.0326999999743
2023-02-02,-3992.6712999999613
2023-02-03,458.15840000003413
2023-02-06,9348.581900000123
2023-02-07,-2322.3769999999877
2023-02-08,27224.01710000006
2023-02-09,30064.30560000004
2023-02-10,2053.101999999998
2023-02-13,7145.664399999995
2023-02-14,-4999.683400000045
2023-02-15,9241.847199999984
2023-02-16,3745.3553000000015
2023-02-17,7702.229900000014
2023-02-20,8198.570300000038
2023-02-21,10225.217699999937
2023-02-22,3071.6882999999393
2023-02-23,-336.9028999998154
2023-02-24,-1703.8364999999917
2023-02-27,6332.938699999979
2023-02-28,1544.9694999999474
2023-03-01,21349.608900000032
2023-03-02,5682.287299999971
2023-03-03,-2938.254100000083
2023-03-06,17755.603800000015
2023-03-07,15899.79790000003
2023-03-08,7656.499600000021
2023-03-09,3457.345799999971
2023-03-10,-1278.5511999999994
2023-03-13,2450.210200000017
2023-03-14,-148.75780000010548
2023-03-15,-3692.5833999999745
2023-03-16,10301.89420000005
2023-03-17,18391.72879999999
2023-03-20,15462.866500000007
2023-03-21,-2642.178600000076
2023-03-22,195.08030000004078
2023-03-23,21525.87489999995
2023-03-24,-2846.425500000014
2023-03-27,6854.601799999988
2023-03-28,10917.95580000002
2023-03-29,-2964.986899999995
2023-03-30,16527.376199999948
2023-03-31,6178.644599999952
2023-04-03,3372.8650999999613
2023-04-04,-1341.800899999906
2023-04-05,4367.825399999966
2023-04-06,1310.5979000000018
2023-04-07,-6412.463700000018
2023-04-10,-3670.207899999973
2023-04-11,-2277.8128999999576
2023-04-12,18069.143299999992
2023-04-13,2539.5405999999866
2023-04-14,3551.3292000000647
2023-04-17,7721.044000000014
2023-04-18,7291.062300000043
2023-04-19,4102.946399999995
2023-04-20,3196.178100000023
2023-04-21,23822.548999999937
2023-04-24,14641.292599999999
2023-04-25,11471.630500000105
2023-04-26,-2575.6174999999766
2023-04-27,12412.233999999975
2023-04-28,6721.8214000000335
2023-05-01,2777.238800000001
2023-05-02,14750.700699999996
2023-05-03,12960.939399999974
2023-05-04,7524.341000000022
2023-05-05,-46.96820000002276
2023-05-08,9317.393799999962
2023-05-09,12658.32899999999
2023-05-10,1918.8815999999727
2023-05-11,8057.941299999987
2023-05-12,-2466.397900000058
2023-05-15,14085.812899999975
2023-05-16,2561.235400000034
2023-05-17,6368.731399999997
2023-05-18,-26.42829999996684
2023-05-19,-1305.2503999998482
2023-05-22,-3587.0983000000037
2023-05-23,21822.615500000014
2023-05-24,4053.8951999999585
2023-05-25,11099.73650000001
2023-05-26,4416.496500000033
2023-05-29,27339.761300000057
2023-05-30,3455.675900000015
2023-05-31,2130.1002999999896
2023-06-01,7052.3619999999655
2023-06-02,16580.410899999926
2023-06-05,14069.608500000004
2023-06-06,-2534.3923999999547
2023-06-07,-2303.28780000004
2023-06-08,909.6187999999867
2023-06-09,7937.351999999937
2023-06-12,12945.992300000073
2023-06-13,11069.28110000016
2023-06-14,1668.9671000000035
2023-06-15,9943.50969999996
2023-06-16,5371.109499999939
2023-06-19,688.3823000000008
2023-06-20,-4679.408099999992
2023-06-21,1717.0572000000511
2023-06-22,5075.662800000011
2023-06-23,-1306.3496000000482
2023-06-26,-4713.7779999999475
