,0
2021-10-19,6123.682853522409
2021-10-20,2572.2470851590497
2021-10-21,-3464.410730916359
2021-10-22,-3138.7504746410486
2021-10-25,-812.2756223188919
2021-10-26,3762.4591259451518
2021-10-27,458.28021270108275
2021-10-28,-1065.5582095606103
2021-10-29,175.85707493726943
2021-11-01,394.4574128786546
2021-11-02,1408.5914704676225
2021-11-03,-1976.4156132548956
2021-11-04,-632.4205017681825
2021-11-05,5397.810514580769
2021-11-08,750.7752804535703
2021-11-09,-2470.1859839489593
2021-11-10,-5128.954297584052
2021-11-11,3479.8062240604213
2021-11-12,-1783.0019797164118
2021-11-15,9147.452089978437
2021-11-16,-141.326494999236
2021-11-17,-4049.753946651204
2021-11-18,3520.2725363168993
2021-11-19,5433.168973906864
2021-11-22,2087.1359794239197
2021-11-23,-1500.7977093882268
2021-11-24,1730.985782276207
2021-11-25,187.13021845069292
2021-11-26,52.66941713252561
2021-11-29,-2958.4100350888207
2021-11-30,-147.18230665473004
2021-12-01,-4060.506671374998
2021-12-02,-851.6040354292827
2021-12-03,-1367.554542801884
2021-12-06,-6126.480905095841
2021-12-07,-2202.5989671371435
2021-12-08,-97.90657881368259
2021-12-09,3661.0753239645273
2021-12-10,-4123.7791073982025
2021-12-13,-879.7948620032186
2021-12-14,-2327.794480654921
2021-12-15,-2251.301256262932
2021-12-16,3065.649840600389
2021-12-17,1551.8265904469488
2021-12-20,113.18712361524283
2021-12-21,1322.4032917417912
2021-12-22,-2461.2730286781875
2021-12-23,-1230.9140182362758
2021-12-24,-1816.1030399562105
2021-12-27,-3105.122475887229
2021-12-28,-2175.168385848612
2021-12-29,-1630.5691075109376
2021-12-30,-2995.1619235432627
2021-12-31,1741.4827575250893
2022-01-03,-233.8515483353632
2022-01-04,533.7689323228028
2022-01-05,1230.5887084354745
2022-01-06,-744.3612782215247
2022-01-07,4373.868284097533
2022-01-10,-201.84479547307046
2022-01-11,1770.0690656109603
2022-01-12,3259.164820085007
2022-01-13,-1036.82129170816
2022-01-14,246.06063085102176
2022-01-17,-1362.3893732971637
2022-01-18,1143.946775172195
2022-01-19,1497.0210222176229
2022-01-20,6624.223518171379
2022-01-21,-2605.350326480348
2022-01-24,-3012.7043548305464
2022-01-25,-4400.00158837243
2022-01-26,-1301.1110173086836
2022-01-27,1137.263573754628
2022-01-28,-1448.8751299439202
2022-01-31,56.445941937096016
2022-02-01,950.4855792341775
2022-02-02,-3132.774158505601
2022-02-03,-527.475297543514
2022-02-04,-2882.846452117149
2022-02-07,-1831.979104363699
2022-02-08,-1512.6165276488414
2022-02-09,-2496.3897026648583
2022-02-10,487.4431229357085
2022-02-11,-1885.8992662366088
2022-02-14,-857.5354662686697
2022-02-15,2411.1903371188073
2022-02-16,-4801.265053826563
2022-02-17,-385.0577655967261
2022-02-18,-2607.2779691896917
2022-02-21,-2743.2794971012067
2022-02-22,461.4972712847892
2022-02-23,-3979.343192737695
2022-02-24,-4132.021586803767
2022-02-25,984.8226071643344
2022-02-28,-2593.4850734096103
2022-03-01,3575.0309388958476
2022-03-02,-1547.9152660751652
2022-03-03,-4999.540211094882
2022-03-04,3228.5579663080603
2022-03-07,-475.0141866176016
2022-03-08,2477.725122532143
2022-03-09,-614.755881261939
2022-03-10,2952.520840017311
2022-03-11,-2922.842491626099
2022-03-14,-1580.3568300857373
2022-03-15,-3033.0643390919504
2022-03-16,-1919.8598859050928
2022-03-17,8731.319770260441
2022-03-18,-4252.721036333976
2022-03-21,851.441115045479
2022-03-22,-292.76231578815964
2022-03-23,-2270.9159587031368
2022-03-24,-754.5668220431519
2022-03-25,-1393.6002503593043
2022-03-28,-2834.225581315195
2022-03-29,11385.059572641712
2022-03-30,-2630.9725821569464
2022-03-31,-1579.239120317184
2022-04-01,-100.73296082458864
2022-04-04,1728.8709369475714
2022-04-05,1793.05420322621
2022-04-06,-2099.7371272068935
2022-04-07,-4113.3210919282665
2022-04-08,664.8288547857119
2022-04-11,1858.53589431103
2022-04-12,666.4385844381704
2022-04-13,-220.30302972826178
2022-04-14,1060.9413237934746
2022-04-15,-494.18028382705467
2022-04-18,2959.149060745254
2022-04-19,-1725.8526418645429
2022-04-20,2631.283491847175
2022-04-21,-1285.0807599495845
2022-04-22,-1488.0108198689522
2022-04-25,-1700.0832211955362
2022-04-26,-943.0422777370752
2022-04-27,-3176.4342439098477
2022-04-28,450.4435182028325
2022-04-29,-3611.0961440902174
2022-05-02,-990.0849464915278
2022-05-03,-5012.595671364912
2022-05-04,745.3234350607466
2022-05-05,-2399.284356783241
2022-05-06,-2816.094390240591
2022-05-09,2798.175339152783
2022-05-10,-1955.015334898052
2022-05-11,12247.703638530194
2022-05-12,1572.7680092698165
2022-05-13,1711.374492541142
2022-05-16,1556.704849510232
2022-05-17,6180.534274032741
2022-05-18,-518.9958186752403
2022-05-19,-779.6177705548491
2022-05-20,-816.9919915369352
2022-05-23,-2320.3810831312344
2022-05-24,-1565.3258707390319
2022-05-25,-471.04848766236296
2022-05-26,3146.119020465796
2022-05-27,404.5564614357254
2022-05-30,405.35119138345067
2022-05-31,-999.8664971878877
2022-06-01,-2009.8768540045307
2022-06-02,-4735.698682064645
2022-06-03,-3435.0359539910323
2022-06-06,2928.2891804817873
2022-06-07,-2870.0602088280607
2022-06-08,1039.2818779750091
2022-06-09,-212.6259092586031
2022-06-10,-1647.858975997338
2022-06-13,32.983605056267095
2022-06-14,975.3214474523184
2022-06-15,1874.36954117482
2022-06-16,1315.334335791439
2022-06-17,-2822.6437633226396
2022-06-20,985.2979325753435
2022-06-21,1282.963596952562
2022-06-22,4744.583047780797
2022-06-23,9.393265246218562
2022-06-24,-261.0260275013168
2022-06-27,-3743.254099298591
2022-06-28,-2251.435352925957
2022-06-29,3936.800814159064
2022-06-30,-1612.6638394520987
2022-07-01,-3459.4873989091575
2022-07-05,-162.88005764661304
2022-07-06,-167.14476556284592
2022-07-07,-966.7298000459883
2022-07-08,10607.305226977682
2022-07-11,704.1866914596608
2022-07-12,-4205.666055541115
2022-07-13,-2473.2187813308337
2022-07-14,243.29596746974238
2022-07-15,-346.5416618336558
2022-07-18,5359.953712303472
2022-07-19,-1435.5900558534768
2022-07-20,-1172.9797938273628
2022-07-21,4348.388211894322
2022-07-22,-953.9288676888076
2022-07-25,-2097.1492216035044
2022-07-26,7125.723820485683
2022-07-27,-695.6629579890862
2022-07-28,1490.7202173229934
2022-07-29,2477.684006652392
2022-08-01,2973.914649915101
2022-08-02,1504.4592747871866
2022-08-03,-2949.109885057025
2022-08-04,-102.48751481866611
2022-08-05,-600.2657355878048
2022-08-08,1061.3340776496343
2022-08-09,153.60373460608517
2022-08-10,166.59563922851447
2022-08-11,2355.891529277381
2022-08-12,-1707.5227608488751
2022-08-15,1261.98974445966
2022-08-16,-2611.672261088192
2022-08-17,-416.14084165059273
2022-08-18,-2879.47764296774
2022-08-19,-263.665245066187
2022-08-22,417.72949814827274
2022-08-23,-505.6502619898466
2022-08-24,-2452.123447372629
2022-08-25,-2613.6781987514332
2022-08-26,-1279.1902987760898
2022-08-29,7482.926229177627
2022-08-30,-1598.789723722416
2022-08-31,2854.805888488455
2022-09-01,-816.5843118134436
2022-09-02,-2052.3340875603244
2022-09-05,-2265.906615002572
2022-09-06,-1832.307933167805
2022-09-07,2300.157942282039
2022-09-08,-768.0761351890706
2022-09-09,1037.146839422736
2022-09-12,553.1016875864855
2022-09-13,-3110.127789999411
2022-09-14,-1754.039867599754
2022-09-15,-507.0765361392497
2022-09-16,4192.623505676418
2022-09-19,-1205.9551227582567
2022-09-20,-3625.3911023052665
2022-09-21,-2955.849304025902
2022-09-22,-4893.382583117173
2022-09-23,-2644.5531942406424
2022-09-26,-3999.697401268812
2022-09-27,2087.7099491521667
2022-09-28,-314.35965833355226
2022-09-29,-2137.3676949320006
2022-09-30,-1727.3838196573952
2022-10-03,543.628992394064
2022-10-04,3038.2237045317243
2022-10-05,-1954.493935096089
2022-10-06,-771.7408382397839
2022-10-07,1131.663825211776
2022-10-10,-310.23786273370774
2022-10-11,-2602.715185793254
2022-10-12,396.57525194162906
2022-10-13,1568.528591417966
2022-10-14,995.3610474155995
2022-10-17,-299.97517357161564
2022-10-18,-3016.423971028446
2022-10-19,-2561.4166606805893
2022-10-20,-2883.9635542317583
2022-10-21,-3817.1370319946245
2022-10-24,-1494.0032695525463
2022-10-25,-2397.2950713470486
2022-10-26,2309.714380824722
2022-10-27,1847.6253569740743
2022-10-28,-1556.1233487029508
2022-10-31,-3035.139156611617
2022-11-01,-1515.6185094485625
2022-11-02,-2987.362804276788
2022-11-03,-774.6705463738588
2022-11-04,-3161.2019729530707
2022-11-07,-371.2906927119143
2022-11-08,121.78475271805496
2022-11-09,-753.0531403340112
2022-11-10,70.68285494119402
2022-11-11,2224.803464480114
2022-11-14,2157.0005604679127
2022-11-15,1465.3428202079238
2022-11-16,789.9761896923732
2022-11-17,1488.4364632059078
2022-11-18,-1326.4392155627188
2022-11-21,455.76725795092557
2022-11-22,-4825.025076874117
2022-11-23,-549.0195999767182
2022-11-24,-1601.9982286800127
2022-11-25,-1906.9841916686537
2022-11-28,-535.5443940337618
2022-11-29,-1104.4024829180153
2022-11-30,-546.722021158401
2022-12-01,-923.1263418318571
2022-12-02,-1357.4917768759933
2022-12-05,3807.8669916127883
2022-12-06,-3142.3246882258154
2022-12-07,-591.7764946180339
2022-12-08,-3097.472128747603
2022-12-09,-2712.555853797928
2022-12-12,250.14263187614256
2022-12-13,-413.57255747107047
2022-12-14,-4789.424456699262
2022-12-15,-2347.2371604790765
2022-12-16,-4349.864327530374
2022-12-19,5931.365688886318
2022-12-20,-1784.4477183780455
2022-12-21,-81.14623872666175
2022-12-22,-33.612052416435006
2022-12-23,2145.0918132666193
2022-12-26,-3182.324255583366
2022-12-27,2707.203795801486
2022-12-28,930.8644649937412
2022-12-29,-256.78474797954436
2022-12-30,698.4903501243156
2023-01-02,-110.02073364355559
2023-01-03,-2744.989013969
2023-01-04,-57.127621017809815
2023-01-05,-2350.306099142555
2023-01-06,3087.398039350727
2023-01-09,-2648.1747243280597
2023-01-10,1209.8599062337541
2023-01-11,-505.5595301641762
2023-01-12,-904.4715884205776
2023-01-13,-3193.671018665587
2023-01-16,-3265.109834353089
2023-01-17,961.9488756774986
2023-01-18,290.50204128267626
2023-01-19,-1308.9964768182551
2023-01-20,-1305.9969762384644
2023-01-23,-635.4729176723199
2023-01-24,410.38937740470885
2023-01-25,407.43884039363434
2023-01-26,-810.8901806865936
2023-01-27,-32.02958198143614
2023-01-30,-3517.6715924875352
2023-01-31,-2052.892329891299
2023-02-01,-2702.2479639303265
2023-02-02,-1308.8639158420915
2023-02-03,103.57227705391676
2023-02-06,712.4098747722887
2023-02-07,-542.5037182442675
2023-02-08,-1132.8368049749001
2023-02-09,576.5424653344469
2023-02-10,-330.6307879389368
2023-02-13,913.0620116260563
2023-02-14,-1373.0757713010219
2023-02-15,1485.2882009169898
2023-02-16,-3616.856474611598
2023-02-17,1201.369060882063
2023-02-20,-2331.518501977242
2023-02-21,-2528.002919342961
2023-02-22,868.106471972184
2023-02-23,1594.0855765419674
2023-02-24,2777.8826530020074
2023-02-27,3748.9435319177983
2023-02-28,-4638.7982579278
2023-03-01,-249.88435107443772
2023-03-02,-1245.847857730077
2023-03-03,-1297.4610110498188
2023-03-06,2427.307550466821
2023-03-07,661.6009031684891
2023-03-08,1616.8949849939297
2023-03-09,-3494.8415137192455
2023-03-10,-1427.678759240088
2023-03-13,2072.4839045813455
2023-03-14,-3936.998070279867
2023-03-15,1147.743079340731
2023-03-16,-555.6597453156909
2023-03-17,3164.2174806076496
2023-03-20,3173.229820863986
2023-03-21,-2665.361454664943
2023-03-22,-334.29616036712537
2023-03-23,-624.0204571411767
2023-03-24,743.5812547927808
2023-03-27,895.1601624121705
2023-03-28,580.082303066942
2023-03-29,-932.6563262736298
2023-03-30,-1719.9506335401006
2023-03-31,-2498.540342988702
2023-04-03,-1957.5511034508695
2023-04-04,2696.5093329955153
2023-04-05,3598.604835915949
2023-04-06,1728.5767620520155
2023-04-07,964.7617252965971
2023-04-10,-2265.5109823380253
2023-04-11,566.2582630938562
2023-04-12,-2976.770228114039
2023-04-13,4294.6907527993335
2023-04-14,-721.6931240029138
2023-04-17,-745.3763015622449
2023-04-18,-785.3505131620574
2023-04-19,-970.0207330065884
2023-04-20,-2811.3447655548507
2023-04-21,-4339.856437567755
2023-04-24,-1186.9568212243503
2023-04-25,895.956243006864
2023-04-26,936.4426185415045
2023-04-27,-2375.243757241911
2023-04-28,3330.781028913249
2023-05-01,725.6585777534162
2023-05-02,1043.8728112637034
2023-05-03,-2122.9517441380676
2023-05-04,1380.5465004490463
2023-05-05,-236.6375872380923
2023-05-08,-1076.4705399461504
2023-05-09,-3065.08024020659
2023-05-10,1631.2930625429437
2023-05-11,2316.5281411179863
2023-05-12,-4293.440842384571
2023-05-15,1398.3937887795569
2023-05-16,-707.8825540472294
2023-05-17,-42.81438173832919
2023-05-18,-2705.5435671033906
